Linux 6.10.8adaptive-sq+ (jeonghoon-MS-7D22) 	2025년 07월 31일 	_x86_64_	(12 CPU)

11시 48분 04초   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
11시 49분 35초     0    118222         -    7.00  151.00    0.00    0.00  158.00     3  napi-busy-poll-
11시 49분 35초     0         -    118222    7.00   51.00    0.00    0.00   58.00     3  |__napi-busy-poll-
11시 49분 35초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 49분 36초     0    118222         -    6.00  152.00    0.00    0.00  158.00     3  napi-busy-poll-
11시 49분 36초     0         -    118222    8.00   50.00    0.00    0.00   58.00     3  |__napi-busy-poll-
11시 49분 36초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 49분 37초     0    118222         -    9.00  150.00    0.00    0.00  159.00     3  napi-busy-poll-
11시 49분 37초     0         -    118222   10.00   49.00    0.00    0.00   59.00     3  |__napi-busy-poll-
11시 49분 37초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 49분 38초     0    118222         -    7.00  152.00    0.00    0.00  159.00     1  napi-busy-poll-
11시 49분 38초     0         -    118222    8.00   50.00    0.00    0.00   58.00     1  |__napi-busy-poll-
11시 49분 38초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 49분 39초     0    118222         -    6.00  152.00    0.00    0.00  158.00     2  napi-busy-poll-
11시 49분 39초     0         -    118222    8.00   51.00    0.00    0.00   59.00     2  |__napi-busy-poll-
11시 49분 39초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 49분 40초     0    118222         -   10.00  149.00    0.00    0.00  159.00     4  napi-busy-poll-
11시 49분 40초     0         -    118222   11.00   48.00    0.00    0.00   59.00     4  |__napi-busy-poll-
11시 49분 40초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 49분 41초     0    118222         -    7.00  152.00    0.00    0.00  159.00     4  napi-busy-poll-
11시 49분 41초     0         -    118222    9.00   50.00    0.00    0.00   59.00     4  |__napi-busy-poll-
11시 49분 41초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 49분 42초     0    118222         -   11.00  146.00    0.00    0.00  157.00     5  napi-busy-poll-
11시 49분 42초     0         -    118222   12.00   47.00    0.00    0.00   59.00     5  |__napi-busy-poll-
11시 49분 42초     0         -    118224    0.00   98.00    0.00    2.00   98.00     0  |__iou-sqp-118222
11시 49분 43초     0    118222         -    7.00  149.00    0.00    1.00  156.00     5  napi-busy-poll-
11시 49분 43초     0         -    118222    9.00   51.00    0.00    1.00   60.00     5  |__napi-busy-poll-
11시 49분 43초     0         -    118224    0.00   98.00    0.00    2.00   98.00     1  |__iou-sqp-118222
11시 49분 44초     0    118222         -    7.00  152.00    0.00    0.00  159.00     5  napi-busy-poll-
11시 49분 44초     0         -    118222    8.00   50.00    0.00    0.00   58.00     5  |__napi-busy-poll-
11시 49분 44초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 49분 45초     0    118222         -    8.00  149.00    0.00    0.00  157.00     3  napi-busy-poll-
11시 49분 45초     0         -    118222    9.00   51.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 49분 45초     0         -    118224    0.00   96.00    0.00    4.00   96.00     2  |__iou-sqp-118222
11시 49분 46초     0    118222         -    6.00  152.00    0.00    0.00  158.00     3  napi-busy-poll-
11시 49분 46초     0         -    118222    8.00   51.00    0.00    0.00   59.00     3  |__napi-busy-poll-
11시 49분 46초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 49분 47초     0    118222         -    8.00  153.00    0.00    0.00  161.00     5  napi-busy-poll-
11시 49분 47초     0         -    118222    9.00   52.00    0.00    0.00   61.00     5  |__napi-busy-poll-
11시 49분 47초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 49분 48초     0    118222         -    9.00  154.00    0.00    0.00  163.00     5  napi-busy-poll-
11시 49분 48초     0         -    118222   10.00   52.00    0.00    0.00   62.00     5  |__napi-busy-poll-
11시 49분 48초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 49분 49초     0    118222         -    6.00  157.00    0.00    1.00  163.00     5  napi-busy-poll-
11시 49분 49초     0         -    118222    8.00   55.00    0.00    1.00   63.00     5  |__napi-busy-poll-
11시 49분 49초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 49분 50초     0    118222         -    9.00  154.00    0.00    0.00  163.00     5  napi-busy-poll-
11시 49분 50초     0         -    118222   10.00   53.00    0.00    0.00   63.00     5  |__napi-busy-poll-
11시 49분 50초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 49분 51초     0    118222         -    8.00  151.00    0.00    0.00  159.00     2  napi-busy-poll-
11시 49분 51초     0         -    118222   10.00   53.00    0.00    0.00   63.00     2  |__napi-busy-poll-
11시 49분 51초     0         -    118224    0.00   97.00    0.00    3.00   97.00     1  |__iou-sqp-118222
11시 49분 52초     0    118222         -   10.00  153.00    0.00    0.00  163.00     2  napi-busy-poll-
11시 49분 52초     0         -    118222   11.00   51.00    0.00    0.00   62.00     2  |__napi-busy-poll-
11시 49분 52초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 49분 53초     0    118222         -    7.00  154.00    0.00    1.00  161.00     0  napi-busy-poll-
11시 49분 53초     0         -    118222    9.00   52.00    0.00    1.00   61.00     0  |__napi-busy-poll-
11시 49분 53초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 49분 54초     0    118222         -    8.00  150.00    0.00    0.00  158.00     0  napi-busy-poll-
11시 49분 54초     0         -    118222   10.00   49.00    0.00    0.00   59.00     0  |__napi-busy-poll-
11시 49분 54초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 49분 55초     0    118222         -    8.00  152.00    0.00    0.00  160.00     4  napi-busy-poll-
11시 49분 55초     0         -    118222    9.00   51.00    0.00    0.00   60.00     4  |__napi-busy-poll-
11시 49분 55초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 49분 56초     0    118222         -    9.00  150.00    0.00    0.00  159.00     4  napi-busy-poll-
11시 49분 56초     0         -    118222   10.00   48.00    0.00    0.00   58.00     4  |__napi-busy-poll-
11시 49분 56초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 49분 57초     0    118222         -    8.00  151.00    0.00    0.00  159.00     4  napi-busy-poll-
11시 49분 57초     0         -    118222   10.00   50.00    0.00    0.00   60.00     4  |__napi-busy-poll-
11시 49분 57초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 49분 58초     0    118222         -    8.00  150.00    0.00    0.00  158.00     1  napi-busy-poll-
11시 49분 58초     0         -    118222   10.00   49.00    0.00    0.00   59.00     1  |__napi-busy-poll-
11시 49분 58초     0         -    118224    0.00   99.00    0.00    1.00   99.00     0  |__iou-sqp-118222
11시 49분 59초     0    118222         -    8.00  152.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 49분 59초     0         -    118222    8.00   51.00    0.00    0.00   59.00     5  |__napi-busy-poll-
11시 49분 59초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 50분 00초     0    118222         -    8.00  151.00    0.00    0.00  159.00     5  napi-busy-poll-
11시 50분 00초     0         -    118222   10.00   50.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 50분 00초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 50분 01초     0    118222         -    9.00  150.00    0.00    0.00  159.00     5  napi-busy-poll-
11시 50분 01초     0         -    118222   11.00   48.00    0.00    0.00   59.00     5  |__napi-busy-poll-
11시 50분 01초     0         -    118224    0.00  100.00    0.00    0.00  100.00     0  |__iou-sqp-118222
11시 50분 02초     0    118222         -   10.00  149.00    0.00    0.00  159.00     0  napi-busy-poll-
11시 50분 02초     0         -    118222   11.00   49.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 50분 02초     0         -    118224    0.00   99.00    0.00    1.00   99.00     1  |__iou-sqp-118222
11시 50분 03초     0    118222         -    9.00  151.00    0.00    0.00  160.00     2  napi-busy-poll-
11시 50분 03초     0         -    118222   10.00   49.00    0.00    0.00   59.00     2  |__napi-busy-poll-
11시 50분 03초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 50분 04초     0    118222         -    9.00  153.00    0.00    0.00  162.00     5  napi-busy-poll-
11시 50분 04초     0         -    118222   11.00   51.00    0.00    0.00   62.00     5  |__napi-busy-poll-
11시 50분 04초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 50분 05초     0    118222         -    9.00  150.00    0.00    0.00  159.00     5  napi-busy-poll-
11시 50분 05초     0         -    118222   10.00   50.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 50분 05초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 50분 06초     0    118222         -    9.00  151.00    0.00    0.00  160.00     4  napi-busy-poll-
11시 50분 06초     0         -    118222   10.00   48.00    0.00    0.00   58.00     4  |__napi-busy-poll-
11시 50분 06초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 50분 07초     0    118222         -    8.00  154.00    0.00    1.00  162.00     2  napi-busy-poll-
11시 50분 07초     0         -    118222   11.00   52.00    0.00    1.00   63.00     2  |__napi-busy-poll-
11시 50분 07초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 50분 08초     0    118222         -   10.00  153.00    0.00    0.00  163.00     2  napi-busy-poll-
11시 50분 08초     0         -    118222   12.00   52.00    0.00    0.00   64.00     2  |__napi-busy-poll-
11시 50분 08초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 50분 09초     0    118222         -   10.00  150.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 50분 09초     0         -    118222   11.00   48.00    0.00    0.00   59.00     0  |__napi-busy-poll-
11시 50분 09초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 50분 10초     0    118222         -   10.00  149.00    0.00    0.00  159.00     0  napi-busy-poll-
11시 50분 10초     0         -    118222   12.00   48.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 50분 10초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 50분 11초     0    118222         -   10.00  150.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 50분 11초     0         -    118222   11.00   48.00    0.00    0.00   59.00     0  |__napi-busy-poll-
11시 50분 11초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 50분 12초     0    118222         -   10.00  148.00    0.00    0.00  158.00     1  napi-busy-poll-
11시 50분 12초     0         -    118222   11.00   48.00    0.00    0.00   59.00     1  |__napi-busy-poll-
11시 50분 12초     0         -    118224    0.00   99.00    0.00    1.00   99.00     5  |__iou-sqp-118222
11시 50분 13초     0    118222         -    9.00  150.00    0.00    0.00  159.00     1  napi-busy-poll-
11시 50분 13초     0         -    118222   11.00   49.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 50분 13초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 50분 14초     0    118222         -    8.00  151.00    0.00    1.00  159.00     3  napi-busy-poll-
11시 50분 14초     0         -    118222   10.00   49.00    0.00    1.00   59.00     3  |__napi-busy-poll-
11시 50분 14초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 50분 15초     0    118222         -    8.00  152.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 50분 15초     0         -    118222    9.00   51.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 50분 15초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 50분 16초     0    118222         -   10.00  150.00    0.00    0.00  160.00     2  napi-busy-poll-
11시 50분 16초     0         -    118222   10.00   49.00    0.00    0.00   59.00     2  |__napi-busy-poll-
11시 50분 16초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 50분 17초     0    118222         -    9.00  150.00    0.00    0.00  159.00     1  napi-busy-poll-
11시 50분 17초     0         -    118222   11.00   48.00    0.00    0.00   59.00     1  |__napi-busy-poll-
11시 50분 17초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 50분 18초     0    118222         -    8.00  151.00    0.00    0.00  159.00     1  napi-busy-poll-
11시 50분 18초     0         -    118222   10.00   50.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 50분 18초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 50분 19초     0    118222         -    7.00  153.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 50분 19초     0         -    118222    7.00   51.00    0.00    0.00   58.00     3  |__napi-busy-poll-
11시 50분 19초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 50분 20초     0    118222         -    8.00  150.00    0.00    0.00  158.00     4  napi-busy-poll-
11시 50분 20초     0         -    118222   11.00   50.00    0.00    0.00   61.00     4  |__napi-busy-poll-
11시 50분 20초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 50분 21초     0    118222         -   10.00  150.00    0.00    0.00  160.00     4  napi-busy-poll-
11시 50분 21초     0         -    118222   11.00   48.00    0.00    0.00   59.00     5  |__napi-busy-poll-
11시 50분 21초     0         -    118224    0.00  100.00    0.00    0.00  100.00     5  |__iou-sqp-118222
11시 50분 22초     0    118222         -    9.00  145.00    0.00    0.00  154.00     5  napi-busy-poll-
11시 50분 22초     0         -    118222   10.00   50.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 50분 22초     0         -    118224    0.00   93.00    0.00    7.00   93.00     1  |__iou-sqp-118222
11시 50분 23초     0    118222         -   10.00  147.00    0.00    0.00  157.00     1  napi-busy-poll-
11시 50분 23초     0         -    118222   12.00   48.00    0.00    0.00   60.00     1  |__napi-busy-poll-
11시 50분 23초     0         -    118224    0.00   98.00    0.00    2.00   98.00     2  |__iou-sqp-118222
11시 50분 24초     0    118222         -   11.00  149.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 50분 24초     0         -    118222   12.00   47.00    0.00    0.00   59.00     3  |__napi-busy-poll-
11시 50분 24초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 25초     0    118222         -    9.00  150.00    0.00    0.00  159.00     3  napi-busy-poll-
11시 50분 25초     0         -    118222   11.00   49.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 50분 25초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 26초     0    118222         -    9.00  150.00    0.00    0.00  159.00     3  napi-busy-poll-
11시 50분 26초     0         -    118222   11.00   48.00    0.00    0.00   59.00     3  |__napi-busy-poll-
11시 50분 26초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 27초     0    118222         -    9.00  151.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 50분 27초     0         -    118222   10.00   49.00    0.00    0.00   59.00     3  |__napi-busy-poll-
11시 50분 27초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 28초     0    118222         -    9.00  150.00    0.00    0.00  159.00     3  napi-busy-poll-
11시 50분 28초     0         -    118222   11.00   49.00    0.00    0.00   60.00     3  |__napi-busy-poll-
11시 50분 28초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 29초     0    118222         -    9.00  151.00    0.00    0.00  160.00     3  napi-busy-poll-
11시 50분 29초     0         -    118222   10.00   49.00    0.00    0.00   59.00     3  |__napi-busy-poll-
11시 50분 29초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 30초     0    118222         -   10.00  152.00    0.00    1.00  162.00     5  napi-busy-poll-
11시 50분 30초     0         -    118222   12.00   50.00    0.00    1.00   62.00     5  |__napi-busy-poll-
11시 50분 30초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 31초     0    118222         -    9.00  155.00    0.00    0.00  164.00     5  napi-busy-poll-
11시 50분 31초     0         -    118222   11.00   53.00    0.00    0.00   64.00     5  |__napi-busy-poll-
11시 50분 31초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 32초     0    118222         -   10.00  153.00    0.00    1.00  163.00     5  napi-busy-poll-
11시 50분 32초     0         -    118222   13.00   51.00    0.00    1.00   64.00     5  |__napi-busy-poll-
11시 50분 32초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 33초     0    118222         -   10.00  154.00    0.00    1.00  164.00     5  napi-busy-poll-
11시 50분 33초     0         -    118222   12.00   52.00    0.00    1.00   64.00     5  |__napi-busy-poll-
11시 50분 33초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 34초     0    118222         -   10.00  149.00    0.00    0.00  159.00     4  napi-busy-poll-
11시 50분 34초     0         -    118222   12.00   49.00    0.00    0.00   61.00     4  |__napi-busy-poll-
11시 50분 34초     0         -    118224    0.00   99.00    0.00    2.00   99.00     3  |__iou-sqp-118222
11시 50분 35초     0    118222         -   11.00  149.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 50분 35초     0         -    118222   11.00   48.00    0.00    0.00   59.00     0  |__napi-busy-poll-
11시 50분 35초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 50분 36초     0    118222         -   10.00  149.00    0.00    0.00  159.00     0  napi-busy-poll-
11시 50분 36초     0         -    118222   13.00   47.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 50분 36초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 50분 37초     0    118222         -    8.00  151.00    0.00    0.00  159.00     0  napi-busy-poll-
11시 50분 37초     0         -    118222    9.00   49.00    0.00    0.00   58.00     0  |__napi-busy-poll-
11시 50분 37초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 50분 38초     0    118222         -   10.00  150.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 50분 38초     0         -    118222   11.00   49.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 50분 38초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 50분 39초     0    118222         -   10.00  149.00    0.00    0.00  159.00     0  napi-busy-poll-
11시 50분 39초     0         -    118222   11.00   48.00    0.00    0.00   59.00     0  |__napi-busy-poll-
11시 50분 39초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 50분 40초     0    118222         -    9.00  150.00    0.00    0.00  159.00     0  napi-busy-poll-
11시 50분 40초     0         -    118222   11.00   48.00    0.00    0.00   59.00     0  |__napi-busy-poll-
11시 50분 40초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 50분 41초     0    118222         -   10.00  150.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 50분 41초     0         -    118222   12.00   48.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 50분 41초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 50분 42초     0    118222         -   10.00  151.00    0.00    0.00  161.00     1  napi-busy-poll-
11시 50분 42초     0         -    118222   12.00   50.00    0.00    0.00   62.00     1  |__napi-busy-poll-
11시 50분 42초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 50분 43초     0    118222         -   10.00  152.00    0.00    1.00  162.00     4  napi-busy-poll-
11시 50분 43초     0         -    118222   11.00   51.00    0.00    1.00   62.00     4  |__napi-busy-poll-
11시 50분 43초     0         -    118224    0.00  100.00    0.00    0.00  100.00     3  |__iou-sqp-118222
11시 50분 44초     0    118222         -    9.00  145.00    0.00    0.00  154.00     5  napi-busy-poll-
11시 50분 44초     0         -    118222   11.00   49.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 50분 44초     0         -    118224    0.00   93.00    0.00    7.00   93.00     4  |__iou-sqp-118222
11시 50분 45초     0    118222         -   10.00  149.00    0.00    0.00  159.00     5  napi-busy-poll-
11시 50분 45초     0         -    118222   12.00   48.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 50분 45초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 50분 46초     0    118222         -   10.00  150.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 50분 46초     0         -    118222   10.00   48.00    0.00    0.00   58.00     5  |__napi-busy-poll-
11시 50분 46초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 50분 47초     0    118222         -    9.00  150.00    0.00    0.00  159.00     5  napi-busy-poll-
11시 50분 47초     0         -    118222   12.00   49.00    0.00    0.00   61.00     5  |__napi-busy-poll-
11시 50분 47초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 50분 48초     0    118222         -    9.00  151.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 50분 48초     0         -    118222   10.00   49.00    0.00    0.00   59.00     5  |__napi-busy-poll-
11시 50분 48초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 50분 49초     0    118222         -    8.00  151.00    0.00    0.00  159.00     5  napi-busy-poll-
11시 50분 49초     0         -    118222    9.00   50.00    0.00    0.00   59.00     5  |__napi-busy-poll-
11시 50분 49초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 50분 50초     0    118222         -   10.00  150.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 50분 50초     0         -    118222   11.00   48.00    0.00    0.00   59.00     5  |__napi-busy-poll-
11시 50분 50초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 50분 51초     0    118222         -    9.00  150.00    0.00    0.00  159.00     5  napi-busy-poll-
11시 50분 51초     0         -    118222   11.00   49.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 50분 51초     0         -    118224    0.00  100.00    0.00    0.00  100.00     4  |__iou-sqp-118222
11시 50분 52초     0    118222         -   10.00  148.00    0.00    0.00  158.00     4  napi-busy-poll-
11시 50분 52초     0         -    118222   11.00   49.00    0.00    0.00   60.00     4  |__napi-busy-poll-
11시 50분 52초     0         -    118224    0.00   98.00    0.00    2.00   98.00     2  |__iou-sqp-118222
11시 50분 53초     0    118222         -   10.00  149.00    0.00    0.00  159.00     4  napi-busy-poll-
11시 50분 53초     0         -    118222   12.00   47.00    0.00    0.00   59.00     4  |__napi-busy-poll-
11시 50분 53초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 54초     0    118222         -   10.00  150.00    0.00    0.00  160.00     1  napi-busy-poll-
11시 50분 54초     0         -    118222   12.00   49.00    0.00    0.00   61.00     1  |__napi-busy-poll-
11시 50분 54초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 55초     0    118222         -   11.00  149.00    0.00    1.00  160.00     0  napi-busy-poll-
11시 50분 55초     0         -    118222   12.00   47.00    0.00    1.00   59.00     0  |__napi-busy-poll-
11시 50분 55초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 56초     0    118222         -   11.00  149.00    0.00    0.00  160.00     0  napi-busy-poll-
11시 50분 56초     0         -    118222   12.00   47.00    0.00    0.00   59.00     0  |__napi-busy-poll-
11시 50분 56초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 57초     0    118222         -    9.00  150.00    0.00    0.00  159.00     0  napi-busy-poll-
11시 50분 57초     0         -    118222   11.00   49.00    0.00    0.00   60.00     0  |__napi-busy-poll-
11시 50분 57초     0         -    118224    0.00  100.00    0.00    0.00  100.00     2  |__iou-sqp-118222
11시 50분 58초     0    118222         -    8.91  150.50    0.00    0.00  159.41     3  napi-busy-poll-
11시 50분 58초     0         -    118222    9.90   49.50    0.00    0.00   59.41     3  |__napi-busy-poll-
11시 50분 58초     0         -    118224    0.00   99.01    0.00    0.00   99.01     2  |__iou-sqp-118222
11시 50분 59초     0    118222         -    8.00  149.00    0.00    0.00  157.00     2  napi-busy-poll-
11시 50분 59초     0         -    118222   10.00   51.00    0.00    0.00   61.00     2  |__napi-busy-poll-
11시 50분 59초     0         -    118224    0.00   96.00    0.00    3.00   96.00     1  |__iou-sqp-118222
11시 51분 00초     0    118222         -   11.00  151.00    0.00    0.00  162.00     4  napi-busy-poll-
11시 51분 00초     0         -    118222   12.00   50.00    0.00    0.00   62.00     4  |__napi-busy-poll-
11시 51분 00초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 01초     0    118222         -   10.00  149.00    0.00    0.00  159.00     4  napi-busy-poll-
11시 51분 01초     0         -    118222   12.00   47.00    0.00    0.00   59.00     4  |__napi-busy-poll-
11시 51분 01초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 02초     0    118222         -    8.00  154.00    0.00    1.00  162.00     2  napi-busy-poll-
11시 51분 02초     0         -    118222   10.00   52.00    0.00    1.00   62.00     2  |__napi-busy-poll-
11시 51분 02초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 03초     0    118222         -   12.00  152.00    0.00    0.00  164.00     2  napi-busy-poll-
11시 51분 03초     0         -    118222   14.00   50.00    0.00    0.00   64.00     2  |__napi-busy-poll-
11시 51분 03초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 04초     0    118222         -   11.00  149.00    0.00    1.00  160.00     4  napi-busy-poll-
11시 51분 04초     0         -    118222   14.00   49.00    0.00    1.00   63.00     4  |__napi-busy-poll-
11시 51분 04초     0         -    118224    0.00   99.00    0.00    1.00   99.00     5  |__iou-sqp-118222
11시 51분 05초     0    118222         -   10.00  150.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 51분 05초     0         -    118222   11.00   48.00    0.00    0.00   59.00     5  |__napi-busy-poll-
11시 51분 05초     0         -    118224    0.00   99.00    0.00    1.00   99.00     1  |__iou-sqp-118222
11시 51분 06초     0    118222         -   10.00  150.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 51분 06초     0         -    118222   11.00   49.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 51분 06초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 07초     0    118222         -   11.00  149.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 51분 07초     0         -    118222   13.00   47.00    0.00    0.00   60.00     5  |__napi-busy-poll-
11시 51분 07초     0         -    118224    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-118222
11시 51분 08초     0    118222         -    9.00  151.00    0.00    0.00  160.00     5  napi-busy-poll-
11시 51분 08초     0         -    118222   11.00   49.00    0.00    0.00   60.00     5  |__napi-busy-poll-
